Prefix|Security Identifier|CUSIP|Security Factor Date|Security Factor|Payment Delay Days|Security Data Correction Indicator|Security Status Indicator|Security Notification Indicator|Security Description|Issuer|Issue Date|Maturity Date|Updated Longest Maturity Date|Issuance Investor Security UPB|Current Investor Security UPB|Unconverted WA Net Interest Rate|WA Issuance Interest Rate|WA Current Interest Rate|WA Net Accrual Interest Rate|WA Loan Term|WA Issuance Remaining Months to Maturity|WA Current Remaining Months to Maturity|WA Loan Age|WA Mortgage Loan Amount|Average Mortgage Loan Amount|WA Loan-To-Value (LTV)|WA Combined Loan-To-Value (CLTV)|WA Debt-To-Income (DTI)|WA Borrower Credit Score|Filler|Filler|Loan Count|Third Party Origination UPB Percent|Seller Name|Seller City|Seller State|Servicer Name|Servicer City|Servicer State|Involuntary Loan Removal (Prior Month UPB)|Involuntary Loan Removal (Loan Count)|Eligible for Resecuritization|Notes|Notes Ongoing|Interest Only Security Indicator|WA Months to Amortization|Prepayment Penalty Indicator|Reduced Minimum Servicing Indicator|Subtype|Index|WA Mortgage Margin|WA MBS PC Margin|Interest Rate Adjustment Frequency|Interest Rate Lookback|Payment Adjustment Frequency|Payment Lookback|Convertibility Indicator|Negative Amortization Indicator|Negative Amortization Factor|WA Negative Amortization Limit|Initial Fixed Rate Period|First Rate Adjustment Date|First Payment Adjustment Date|WA Months to Next Rate Adjustment Date|WA Life Interest Rate Ceiling|WA Net Life Interest Rate Ceiling|WA Life Interest Rate Floor|WA Net Life Interest Rate Floor|Initial Interest Rate Cap Up %|Initial Interest Rate Cap Down %|Periodic Interest Rate Cap Up %|Periodic Interest Rate Cap Down %|Initial Step Fixed-Rate Period|Step Rate Adjustment Frequency|Next Step Rate Adjustment Date|WA Months to Next Step Rate Adjustment|Periodic Step Rate Cap Up %|WA Origination Mortgage Loan Amount|Average Origination Mortgage Loan Amount|WA Origination Interest Rate|WA Origination Loan Term|WA Origination Loan-To-Value (LTV)|WA Origination Combined Loan-To-Value (CLTV)|WA Origination Debt-To-Income (DTI)|WA  Origination Credit Score|Filler|Filler|Origination Third Party Origination UPB Percent|WA Estimated Loan-To-Value (ELTV)|WA Updated Credit Score|WA Original Interest Only Term|WA Original Balloon Term|WA Remaining Amortization Term|WA Debt Service Coverage Ratio (DSCR)|Interest Accrual Method|Prepayment Penalty Provision|Green Advantage|Converted WA Net Interest Rate|Green Indicator
WN|WN2266|3132XGQU3|052026|1.00000000|55|N|A|7|FKAR 03.5500 WN-WN2266|FRE|12012022|102032|102032|14400000.00|14400000.00|3.550|4.610|4.610||360|118|77|43|14400000.00|14400000.00|73|73|||||1||Capital One, National Association|Bethesda|MD|Capital One, National Association|Bethesda|MD|0.00|0|Y|||Y|18|Y|N|||||||||||||||||||||||||||||||||||||||||||060|120|360|00001.33|ACTUAL/360|YM1%(83) O(37)|N/A|03.550|
WN|WN2267|3132XGQV1|052026|1.00000000|55|N|A|7|FKAR 03.8700 WN-WN2267|FRE|12012022|102032|102032|51019000.00|51019000.00|3.870|4.710|4.710||360|118|77|43|51019000.00|51019000.00|56|56|||||1||NewPoint Real Estate Capital LLC|Plano|TX|NewPoint Real Estate Capital LLC|Plano|TX|0.00|0|Y|||Y|18|Y|N|||||||||||||||||||||||||||||||||||||||||||060|120|360|00001.20|ACTUAL/360|YM1%(83) 1%(33) O(4)|N/A|03.870|
WN|WN2268|3132XGQW9|052026|0.99100094|55|N|A|7|FKAR 03.7500 WN-WN2268|FRE|12012022|102029|102029|40560000.00|40194998.19|3.750|4.540|4.540||360|82|41|43|40560000.00|40560000.00|65|65|||||1||JLL Real Estate Capital, LLC|Saint Paul|MN|JLL Real Estate Capital, LLC|Saint Paul|MN|0.00|0|Y|||Y|0|Y|N|||||||||||||||||||||||||||||||||||||||||||036|084|353|00001.26|ACTUAL/360|YM1%(59) 1%(21) O(4)|N/A|03.750|
WN|WN2269|3132XGQX7|052026|1.00000000|55|N|A|7|FKAR 03.8500 WN-WN2269|FRE|12012022|112032|112032|13045000.00|13045000.00|3.850|4.840|4.840||360|119|78|42|13045000.00|13045000.00|70|70|||||1||Berkadia Commercial Mortgage LLC|Ambler|PA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|||Y|19|Y|N|||||||||||||||||||||||||||||||||||||||||||060|120|360|00001.30|ACTUAL/360|YM1%(113) 1%(3) O(4)|N/A|03.850|
WN|WN2270|3132XGQY5|052026|1.00000000|55|N|A|7|FKAR 03.9500 WN-WN2270|FRE|12012022|102032|102032|21669000.00|21669000.00|3.950|4.880|4.880||360|118|77|43|21669000.00|21669000.00|61|61|||||1||Berkeley Point Capital LLC|Bethesda|MD|Berkeley Point Capital LLC|McLean|VA|0.00|0|Y|||Y|18|Y|N|||||||||||||||||||||||||||||||||||||||||||060|120|360|00001.25|ACTUAL/360|5%(23) 4%(24) 3%(24) 2%(24) 1%(21) O(4)|N/A|03.950|
WN|WN2271|3132XGQZ2|052026|1.00000000|55|N|A|7|FKAR 03.9500 WN-WN2271|FRE|12012022|102032|102032|18240000.00|18240000.00|3.950|4.850|4.850||360|118|77|43|18240000.00|18240000.00|58|59|||||1||Northmarq Capital, LLC|Bloomington|MN|Northmarq Capital, LLC|Bloomington|MN|0.00|0|Y|||Y|18|Y|N|||||||||||||||||||||||||||||||||||||||||||060|120|360|00001.25|ACTUAL/360|5%(23) 4%(24) 3%(24) 2%(24) 1%(21) O(4)|N/A|03.950|
WN|WN2272|3132XGQ25|052026|0.97501758|55|N|A|7|FKAR 03.6500 WN-WN2272|FRE|12012022|102029|102029|38503000.00|37541101.85|3.650|4.500|4.500||360|82|41|43|38503000.00|38503000.00|57|57|||||1||PNC Bank, National Association|Wilmington|DE|PNC Bank, National Association|Wilmington|DE|0.00|0|Y|||Y|0|Y|N|||||||||||||||||||||||||||||||||||||||||||024|084|341|00001.20|ACTUAL/360|YM1%(77) 1%(3) O(4)|N/A|03.650|
WN|WN2273|3132XGQ33|052026|1.00000000|55|N|A|7|FKAR 03.8300 WN-WN2273|FRE|12012022|102032|102032|58223000.00|58223000.00|3.830|4.630|4.630||360|118|77|43|58223000.00|58223000.00|55|55|||||1||Northmarq Capital, LLC|Bloomington|MN|Northmarq Capital, LLC|Bloomington|MN|0.00|0|Y|||Y|30|Y|N|||||||||||||||||||||||||||||||||||||||||||072|120|360|00001.25|ACTUAL/360|YM1%(113) 1%(3) O(4)|N/A|03.830|
WN|WN2274|3132XGQ41|052026|0.99135653|55|N|A|7|FKAR 04.0500 WN-WN2274|FRE|12012022|102027|102027|33100000.00|32813901.12|4.050|4.750|4.750||360|58|17|43|33100000.00|33100000.00|51|51|||||1||CBRE Capital Markets, Inc.|Houston|TX|CBRE Capital Markets, Inc.|Houston|TX|0.00|0|Y|||Y|0|Y|N|||||||||||||||||||||||||||||||||||||||||||036|060|353|00001.25|ACTUAL/360|YM1%(35) 1%(21) O(4)|N/A|04.050|
WN|WN2275|3132XGQ58|052026|0.99100094|55|N|A|7|FKAR 03.7000 WN-WN2275|FRE|12012022|102029|102029|32565000.00|32271945.65|3.700|4.540|4.540||360|82|41|43|32565000.00|32565000.00|65|65|||||1||JLL Real Estate Capital, LLC|Saint Paul|MN|JLL Real Estate Capital, LLC|Saint Paul|MN|0.00|0|Y|||Y|0|Y|N|||||||||||||||||||||||||||||||||||||||||||036|084|353|00001.23|ACTUAL/360|YM1%(59) 1%(21) O(4)|N/A|03.700|
WN|WN2276|3132XGQ66|052026|1.00000000|55|N|A|7|FKAR 03.9000 WN-WN2276|FRE|12012022|102032|102032|42445000.00|42445000.00|3.900|4.740|4.740||360|118|77|43|42445000.00|42445000.00|48|49|||||1||NewPoint Real Estate Capital LLC|Plano|TX|NewPoint Real Estate Capital LLC|Plano|TX|0.00|0|Y|||Y|18|Y|N|||||||||||||||||||||||||||||||||||||||||||060|120|360|00001.23|ACTUAL/360|YM1%(83) 1%(33) O(4)|N/A|03.900|
WN|WN2277|3132XGQ74|052026|0.96013131|55|N|A|7|FKAR 03.7000 WN-WN2277|FRE|01012023|112027|112027|96030000.00|92201409.84|3.700|4.540|4.540||360|58|18|42|96030000.00|96030000.00|63|63|||||1||Berkadia Commercial Mortgage LLC|Ambler|PA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|||Y|0|Y|N|||||||||||||||||||||||||||||||||||||||||||012|060|330|00001.25|ACTUAL/360|YM1%(56) O(4)|N/A|03.700|
WN|WN2278|3132XGQ82|052026|0.99192975|55|N|A|7|FKAR 03.5000 WN-WN2278|FRE|01012023|112032|112032|27100000.00|26881296.14|3.500|4.350|4.350||360|118|78|42|27100000.00|27100000.00|66|66|||||1||M&T Realty Capital Corporation|Baltimore|MD|M&T Realty Capital Corporation|Baltimore|MD|0.00|0|Y|||Y|0|Y|N|||||||||||||||||||||||||||||||||||||||||||036|120|354|00001.31|ACTUAL/360|YM1%(113) 1%(3) O(4)|N/A|03.500|
WN|WN2279|3132XGQ90|052026|1.00000000|55|N|A|7|FKAR 03.2500 WN-WN2279|FRE|01012023|102032|102032|24544000.00|24544000.00|3.250|4.130|4.130||420|117|77|43|24544000.00|24544000.00|58|58|||||1||KeyBank National Association|Cleveland|OH|KeyBank National Association|Cleveland|OH|0.00|0|Y|||Y|18|Y|N|||||||||||||||||||||||||||||||||||||||||||060|120|420|00001.25|ACTUAL/360|YM1%(113) 1%(3) O(4)|N/A|03.250|
WN|WN2280|3132XGRA6|052026|1.00000000|55|N|A|7|FKAR 04.0200 WN-WN2280|FRE|01012023|102032|102032|12381000.00|12381000.00|4.020|4.810|4.810||360|117|77|43|12381000.00|12381000.00|48|48|||||1||Sabal TL1, LLC|Pasadena|CA|Regions Bank|Birmingham|AL|0.00|0|Y|||Y|18|Y|N|||||||||||||||||||||||||||||||||||||||||||060|120|360|00001.27|ACTUAL/360|5%(23) 4%(24) 3%(24) 2%(24) 1%(21) O(4)|N/A|04.020|
WN|WN2282|3132XGRC2|052026|1.00000000|55|N|A|7|FKAR 04.2000 WN-WN2282|FRE|01012023|112029|112029|57000000.00|57000000.00|4.200|5.010|5.010||360|82|42|42|57000000.00|57000000.00|60|60|||||1||JLL Real Estate Capital, LLC|Saint Paul|MN|JLL Real Estate Capital, LLC|Saint Paul|MN|0.00|0|Y|||Y|7|Y|N|||||||||||||||||||||||||||||||||||||||||||048|084|360|00001.20|ACTUAL/360|YM1%(59) 1%(21) O(4)|N/A|04.200|
WN|WN2283|3132XGRD0|052026|1.00000000|55|N|A|7|FKAR 03.2000 WN-WN2283|FRE|01012023|102032|102032|12268000.00|12268000.00|3.200|4.130|4.130||420|117|77|43|12268000.00|12268000.00|59|59|||||1||KeyBank National Association|Cleveland|OH|KeyBank National Association|Cleveland|OH|0.00|0|Y|||Y|18|Y|N|||||||||||||||||||||||||||||||||||||||||||060|120|420|00001.25|ACTUAL/360|YM1%(113) 1%(3) O(4)|N/A|03.200|
WN|WN2284|3132XGRE8|052026|1.00000000|55|N|A|7|FKAR 03.6000 WN-WN2284|FRE|01012023|102032|102032|29345000.00|29345000.00|3.600|4.540|4.540||360|117|77|43|29345000.00|29345000.00|66|66|||||1||KeyBank National Association|Cleveland|OH|KeyBank National Association|Cleveland|OH|0.00|0|Y|||Y|18|Y|N|||||||||||||||||||||||||||||||||||||||||||060|120|360|00001.20|ACTUAL/360|YM1%(113) 1%(3) O(4)|N/A|03.600|
WN|WN2285|3132XGRF5|052026|1.00000000|55|N|A|7|FKAR 03.7000 WN-WN2285|FRE|01012023|112032|112032|19086000.00|19086000.00|3.700|4.690|4.690||360|118|78|42|19086000.00|19086000.00|69|69|||||1||ORIX Real Estate Capital, LLC|Columbus|OH|Lument Real Estate Capital, LLC|New York|NY|0.00|0|Y|||Y|19|Y|N|||||||||||||||||||||||||||||||||||||||||||060|120|360|00001.27|ACTUAL/360|YM1%(83) 1%(33) O(4)|N/A|03.700|
WN|WN2286|3132XGRG3|052026|1.00000000|55|N|A|7|FKAR 03.7000 WN-WN2286|FRE|01012023|102032|102032|45874000.00|45874000.00|3.700|4.500|4.500||360|117|77|43|45874000.00|45874000.00|59|59|||||1||Berkeley Point Capital LLC|Bethesda|MD|Berkeley Point Capital LLC|McLean|VA|0.00|0|Y|||Y|30|Y|N|||||||||||||||||||||||||||||||||||||||||||072|120|360|00001.25|ACTUAL/360|YM1%(83) 1%(33) O(4)|N/A|03.700|
WN|WN2287|3132XGRH1|052026|0.96013131|55|N|A|7|FKAR 03.6900 WN-WN2287|FRE|01012023|112027|112027|124711000.00|119738936.06|3.690|4.540|4.540||360|58|18|42|124711000.00|124711000.00|64|64|||||1||Berkadia Commercial Mortgage LLC|Ambler|PA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|||Y|0|Y|N|||||||||||||||||||||||||||||||||||||||||||012|060|330|00001.25|ACTUAL/360|YM1%(56) O(4)|N/A|03.690|
WN|WN2288|3132XGRJ7|052026|0.97747579|55|N|A|7|FKAR 03.9500 WN-WN2288|FRE|01012023|102032|102032|18966000.00|18538805.77|3.950|5.040|5.040||360|117|77|43|18966000.00|18966000.00|56|56|||||1||Northmarq Capital, LLC|Bloomington|MN|Northmarq Capital, LLC|Bloomington|MN|0.00|0|Y|||Y|0|Y|N|||||||||||||||||||||||||||||||||||||||||||024|120|341|00001.25|ACTUAL/360|YM1%(113) 1%(3) O(4)|N/A|03.950|
WN|WN2289|3132XGRK4|052026|1.00000000|55|N|A|7|FKAR 03.9500 WN-WN2289|FRE|01012023|112032|112032|24758000.00|24758000.00|3.950|5.320|5.320||360|118|78|42|24758000.00|24758000.00|51|51|||||1||Arbor Agency Lending, LLC|Uniondale|NY|Arbor Agency Lending, LLC|Uniondale|NY|0.00|0|Y|||Y|19|Y|N|||||||||||||||||||||||||||||||||||||||||||060|120|360|00001.25|ACTUAL/360|YM1%(113) 1%(3) O(4)|N/A|03.950|
WN|WN2290|3132XGRL2|052026|1.00000000|55|N|A|7|FKAR 03.8000 WN-WN2290|FRE|01012023|112032|112032|17604000.00|17604000.00|3.800|4.850|4.850||360|118|78|42|17604000.00|17604000.00|72|72|||||1||Bellwether Enterprise Real Estate Capital, LLC|Cleveland|OH|Bellwether Enterprise Real Estate Capital, LLC|Cleveland|OH|0.00|0|Y|||Y|19|Y|N|||||||||||||||||||||||||||||||||||||||||||060|120|360|00001.25|ACTUAL/360|5%(23) 4%(24) 3%(24) 2%(24) 1%(21) O(4)|N/A|03.800|
WN|WN2291|3132XGRM0|052026|0.99238218|55|N|A|7|FKAR 03.6600 WN-WN2291|FRE|01012023|112029|112029|22838000.00|22664024.26|3.660|4.660|4.660||360|82|42|42|22838000.00|22838000.00|59|59|||||1||Grandbridge Real Estate Capital LLC|Charlotte|NC|Grandbridge Real Estate Capital LLC|Charlotte|NC|0.00|0|Y|||Y|0|Y|N|||||||||||||||||||||||||||||||||||||||||||036|084|354|00001.25|ACTUAL/360|YM1%(59) 1%(21) O(4)|N/A|03.660|
WN|WN2292|3132XGRN8|052026|0.99377379|55|N|A|7|FKAR 04.2200 WN-WN2292|FRE|01012023|112029|112029|44000000.00|43726046.65|4.220|5.710|5.710||360|82|42|42|44000000.00|44000000.00|50|50|||||1||Walker & Dunlop, LLC|Bethesda|MD|Walker & Dunlop, LLC|Bethesda|MD|0.00|0|Y|||Y|0|Y|N|||||||||||||||||||||||||||||||||||||||||||036|084|354|00001.25|ACTUAL/360|YM1%(47) 1%(33) O(4)|N/A|04.220|
WN|WN2293|3132XGRP3|052026|1.00000000|55|N|A|7|FKAR 03.2500 WN-WN2293|FRE|01012023|112032|112032|43614000.00|43614000.00|3.250|4.190|4.190||360|118|78|42|43614000.00|43614000.00|70|70|||||1||Capital One, National Association|Bethesda|MD|Capital One, National Association|Bethesda|MD|0.00|0|Y|||Y|19|Y|N|||||||||||||||||||||||||||||||||||||||||||060|120|360|00001.25|ACTUAL/360|YM1%(113) 1%(3) O(4)|N/A|03.250|
WN|WN2294|3132XGRQ1|052026|1.00000000|55|N|A|7|FKAR 04.2000 WN-WN2294|FRE|01012023|102032|102032|11639000.00|11639000.00|4.200|5.730|5.730||360|117|77|43|11639000.00|11639000.00|51|51|||||1||Capital One, National Association|Bethesda|MD|Capital One, National Association|Bethesda|MD|0.00|0|Y|||Y|18|Y|N|||||||||||||||||||||||||||||||||||||||||||060|120|360|00001.20|ACTUAL/360|YM1%(83) 1%(33) O(4)|N/A|04.200|
WN|WN2295|3132XGRR9|052026|1.00000000|55|N|A|7|FKAR 04.3500 WN-WN2295|FRE|01012023|112032|112032|48727000.00|48727000.00|4.350|5.230|5.230||360|118|78|42|48727000.00|48727000.00|58|58|||||1||Berkadia Commercial Mortgage LLC|Ambler|PA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|||Y|31|Y|N|||||||||||||||||||||||||||||||||||||||||||072|120|360|00001.25|ACTUAL/360|YM1%(83) O(37)|N/A|04.350|
WN|WN2296|3132XGRS7|052026|0.98425540|55|N|A|7|FKAR 04.1700 WN-WN2296|FRE|01012023|112029|112029|41469000.00|40816087.09|4.170|4.950|4.950||420|82|42|42|41469000.00|41469000.00|58|58|||||1||Walker & Dunlop, LLC|Bethesda|MD|Walker & Dunlop, LLC|Bethesda|MD|0.00|0|Y|||Y|0|Y|N|||||||||||||||||||||||||||||||||||||||||||024|084|402|00001.25|ACTUAL/360|YM1%(77) 1%(3) O(4)|N/A|04.170|
WN|WN2297|3132XGRT5|052026|1.00000000|55|N|A|7|FKAR 04.3500 WN-WN2297|FRE|01012023|112032|112032|19027000.00|19027000.00|4.350|5.640|5.640||360|118|78|42|19027000.00|19027000.00|64|65|||||1||NewPoint Real Estate Capital LLC|Plano|TX|NewPoint Real Estate Capital LLC|Plano|TX|0.00|0|Y|||Y|7|Y|N|||||||||||||||||||||||||||||||||||||||||||048|120|360|00001.30|ACTUAL/360|5%(23) 4%(24) 3%(24) 2%(24) 1%(21) O(4)|N/A|04.350|
WN|WN2299|3132XGRV0|052026|1.00000000|55|N|A|7|FKAR 04.0000 WN-WN2299|FRE|02012023|122029|122029|66521000.00|66521000.00|4.000|5.570|5.570||360|82|43|41|66521000.00|66521000.00|47|47|||||1||JLL Real Estate Capital, LLC|Saint Paul|MN|JLL Real Estate Capital, LLC|Saint Paul|MN|0.00|0|Y|||Y|8|Y|N|||||||||||||||||||||||||||||||||||||||||||048|084|360|00001.20|ACTUAL/360|YM1%(77) 1%(3) O(4)|N/A|04.000|
WN|WN2300|3132XGRW8|052026|0.99618516|55|N|A|7|FKAR 03.9000 WN-WN2300|FRE|02012023|122029|122029|11321000.00|11277812.16|3.900|5.500|5.500||420|82|43|41|11321000.00|11321000.00|58|58|||||1||Lument Real Estate Capital, LLC|Columbus|OH|Lument Real Estate Capital, LLC|New York|NY|0.00|0|Y|||Y|0|Y|N|||||||||||||||||||||||||||||||||||||||||||036|084|415|00001.20|ACTUAL/360|YM1%(77) 1%(3) O(4)|N/A|03.900|
WN|WN2301|3132XGRX6|052026|0.99582518|55|N|A|7|FKAR 04.1000 WN-WN2301|FRE|02012023|012030|012030|37400000.00|37243861.63|4.100|5.790|5.790||360|83|44|40|37400000.00|37400000.00|47|47|||||1||JLL Real Estate Capital, LLC|Saint Paul|MN|JLL Real Estate Capital, LLC|Saint Paul|MN|0.00|0|Y|||Y|0|Y|N|||||||||||||||||||||||||||||||||||||||||||036|084|356|00001.26|ACTUAL/360|YM1%(59) 1%(21) O(4)|N/A|04.100|
WN|WN2302|3132XGRY4|052026|1.00000000|55|N|A|7|FKAR 03.1500 WN-WN2302|FRE|02012023|102032|102032|7901000.00|7901000.00|3.150|4.130|4.130||420|116|77|43|7901000.00|7901000.00|55|56|||||1||KeyBank National Association|Cleveland|OH|KeyBank National Association|Cleveland|OH|0.00|0|Y|||Y|18|Y|N|||||||||||||||||||||||||||||||||||||||||||060|120|420|00001.25|ACTUAL/360|YM1%(113) 1%(3) O(4)|N/A|03.150|
WN|WN2304|3132XGR24|052026|1.00000000|55|N|A|7|FKAR 04.4500 WN-WN2304|FRE|02012023|122032|122032|29035000.00|29035000.00|4.450|5.430|5.430||360|118|79|41|29035000.00|29035000.00|62|62|||||1||Berkadia Commercial Mortgage LLC|Ambler|PA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|||Y|68|Y|N|||||||||||||||||||||||||||||||||||||||||||108|120|360|00001.30|ACTUAL/360|YM1%(83) O(37)|N/A|04.450|
WN|WN2305|3132XGR32|052026|1.00000000|55|N|A|7|FKAR 03.0500 WN-WN2305|FRE|02012023|102032|102032|7301000.00|7301000.00|3.050|4.130|4.130||420|116|77|43|7301000.00|7301000.00|62|62|||||1||KeyBank National Association|Cleveland|OH|KeyBank National Association|Cleveland|OH|0.00|0|Y|||Y|18|Y|N|||||||||||||||||||||||||||||||||||||||||||060|120|420|00001.25|ACTUAL/360|YM1%(113) 1%(3) O(4)|N/A|03.050|
WN|WN2306|3132XGR40|052026|1.00000000|55|N|A|7|FKAR 04.1000 WN-WN2306|FRE|02012023|122032|122032|206779000.00|206779000.00|4.100|5.010|5.010||420|118|79|41|206779000.00|206779000.00|58|58|||||1||NewPoint Real Estate Capital LLC|Plano|TX|NewPoint Real Estate Capital LLC|Plano|TX|0.00|0|Y|||Y|20|Y|N|||||||||||||||||||||||||||||||||||||||||||060|120|420|00001.25|ACTUAL/360|YM1%(113) 1%(3) O(4)|N/A|04.100|
WN|WN2307|3132XGR57|052026|0.00000000||N|P|7|FKAR 04.9000 WN-WN2307|FRE|03012023|012033||1324000.00|0.00|4.900|||||118|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||04.900|
WN|WN2308|3132XGR65|052026|1.00000000|55|N|A|7|FKAR 04.9000 WN-WN2308|FRE|03012023|012033|012033|5008000.00|5008000.00|4.900|5.830|5.830||360|118|80|40|5008000.00|5008000.00|54|54|||||1||Walker & Dunlop, LLC|Bethesda|MD|Walker & Dunlop, LLC|Bethesda|MD|0.00|0|Y|||Y|21|Y|N|||||||||||||||||||||||||||||||||||||||||||060|120|360|00001.25|ACTUAL/360|5%(23) 4%(24) 3%(24) 2%(24) 1%(21) O(4)|N/A|04.900|
WN|WN2309|3132XGR73|052026|1.00000000|55|N|A|7|FKAR 04.9000 WN-WN2309|FRE|03012023|122032|122032|10207000.00|10207000.00|4.900|6.050|6.050||360|117|79|41|10207000.00|10207000.00|58|58|||||1||Capital One, National Association|Bethesda|MD|Capital One, National Association|Bethesda|MD|0.00|0|Y|||Y|20|Y|N|||||||||||||||||||||||||||||||||||||||||||060|120|360|00001.25|ACTUAL/360|5%(23) 4%(24) 3%(24) 2%(24) 1%(21) O(4)|N/A|04.900|
WN|WN2310|3132XGR81|052026|1.00000000|55|N|A|7|FKAR 04.8000 WN-WN2310|FRE|03012023|012030|012030|17395000.00|17395000.00|4.800|5.800|5.800||360|82|44|40|17395000.00|17395000.00|64|64|||||1||Northmarq Capital, LLC|Bloomington|MN|Northmarq Capital, LLC|Bloomington|MN|0.00|0|Y|||Y|9|Y|N|||||||||||||||||||||||||||||||||||||||||||048|084|360|00001.25|ACTUAL/360|YM1%(59) O(25)|N/A|04.800|
WN|WN2311|3132XGR99|052026|0.99600316|55|N|A|7|FKAR 04.8000 WN-WN2311|FRE|03012023|012030|012030|23230000.00|23137153.36|4.800|6.020|6.020||360|82|44|40|23230000.00|23230000.00|58|58|||||1||NewPoint Real Estate Capital LLC|Plano|TX|NewPoint Real Estate Capital LLC|Plano|TX|0.00|0|Y|||Y|0|Y|N|||||||||||||||||||||||||||||||||||||||||||036|084|356|00001.25|ACTUAL/360|YM1%(59) 1%(21) O(4)|N/A|04.800|
WN|WN2313|3132XGSB3|052026|1.00000000|55|N|A|7|FKAR 05.0500 WN-WN2313|FRE|03012023|122032|122032|7744000.00|7744000.00|5.050|6.120|6.120||360|117|79|41|7744000.00|7744000.00|47|47|||||1||Walker & Dunlop, LLC|Bethesda|MD|Walker & Dunlop, LLC|Bethesda|MD|0.00|0|Y|||Y|20|Y|N|||||||||||||||||||||||||||||||||||||||||||060|120|360|00001.25|ACTUAL/360|5%(23) 4%(24) 3%(24) 2%(24) 1%(21) O(4)|N/A|05.050|
WN|WN2314|3132XGSC1|052026|1.00000000|55|N|A|7|FKAR 04.6500 WN-WN2314|FRE|03012023|012033|012033|20158000.00|20158000.00|4.650|5.490|5.490||360|118|80|40|20158000.00|20158000.00|55|55|||||1||Berkeley Point Capital LLC|Bethesda|MD|Berkeley Point Capital LLC|McLean|VA|0.00|0|Y|||Y|9|Y|N|||||||||||||||||||||||||||||||||||||||||||048|120|360|00001.30|ACTUAL/360|5%(23) 4%(24) 3%(24) 2%(24) 1%(21) O(4)|N/A|04.650|
WN|WN2315|3132XGSD9|052026|0.99616747|55|N|A|7|FKAR 04.8000 WN-WN2315|FRE|03012023|012030|012030|7183000.00|7155470.94|4.800|6.240|6.240||360|82|44|40|7183000.00|7183000.00|55|55|||||1||Walker & Dunlop, LLC|Bethesda|MD|Walker & Dunlop, LLC|Bethesda|MD|0.00|0|Y|||Y|0|Y|N|||||||||||||||||||||||||||||||||||||||||||036|084|356|00001.25|ACTUAL/360|YM1%(35) 1%(45) O(4)|N/A|04.800|
WN|WN2318|3132XGSG2|052026|1.00000000|55|N|A|7|FKAR 04.8000 WN-WN2318|FRE|03012023|012033|012033|1478000.00|1478000.00|4.800|5.830|5.830||360|118|80|40|1478000.00|1478000.00|54|54|||||1||Walker & Dunlop, LLC|Bethesda|MD|Walker & Dunlop, LLC|Bethesda|MD|0.00|0|Y|||Y|21|Y|N|||||||||||||||||||||||||||||||||||||||||||060|120|360|00001.25|ACTUAL/360|5%(23) 4%(24) 3%(24) 2%(24) 1%(21) O(4)|N/A|04.800|
WN|WN2319|3132XGSH0|052026|1.00000000|55|N|A|7|FKAR 04.8000 WN-WN2319|FRE|03012023|122032|122032|8410000.00|8410000.00|4.800|5.860|5.860||360|117|79|41|8410000.00|8410000.00|69|69|||||1||Capital One, National Association|Bethesda|MD|Capital One, National Association|Bethesda|MD|0.00|0|Y|||Y|20|Y|N|||||||||||||||||||||||||||||||||||||||||||060|120|360|00001.25|ACTUAL/360|5%(23) 4%(24) 3%(24) 2%(24) 1%(21) O(4)|N/A|04.800|
WN|WN2320|3132XGSJ6|052026|1.00000000|55|N|A|7|FKAR 04.9000 WN-WN2320|FRE|03012023|012033|012033|11721000.00|11721000.00|4.900|6.290|6.290||360|118|80|40|11721000.00|11721000.00|53|53|||||1||Greystone Servicing Company LLC|Warrenton|VA|Greystone Servicing Company LLC|Warrenton|VA|0.00|0|Y|||Y|21|Y|N|||||||||||||||||||||||||||||||||||||||||||060|120|360|00001.25|ACTUAL/360|5%(23) 4%(24) 3%(24) 2%(24) 1%(21) O(4)|N/A|04.900|
WN|WN2322|3132XGSL1|052026|0.99627643|55|N|A|7|FKAR 04.3000 WN-WN2322|FRE|03012023|122029|122029|16463000.00|16401698.82|4.300|5.600|5.600||420|81|43|41|16463000.00|16463000.00|65|65|||||1||Walker & Dunlop, LLC|Bethesda|MD|Walker & Dunlop, LLC|Bethesda|MD|0.00|0|Y|||Y|0|Y|N|||||||||||||||||||||||||||||||||||||||||||036|084|415|00001.25|ACTUAL/360|YM1%(59) 1%(21) O(4)|N/A|04.300|
WN|WN2324|3132XGSN7|052026|0.98922729|55|N|A|7|FKAR 04.3000 WN-WN2324|FRE|03012023|012030|012030|41033000.00|40590963.56|4.300|6.010|6.010||420|82|44|40|41033000.00|41033000.00|51|52|||||1||Berkadia Commercial Mortgage LLC|Ambler|PA|Berkadia Commercial Mortgage LLC|Ambler|PA|0.00|0|Y|||Y|0|Y|N|||||||||||||||||||||||||||||||||||||||||||024|084|404|00001.20|ACTUAL/360|YM1%(59) 1%(21) O(4)|N/A|04.300|
